timestamp_cam,timestamp_sensor,delta_t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,roll,pitch,yaw,image_path
1614007602.103262424,1614007602.098634005,0.004628420,0.387496740,-0.865437031,0.408373594,-0.999956667,0.006742857,-0.002804850,0.005774689,-0.013518143,0.005531609,-0.011587139,rectified_img/1126.png
1614007602.153448582,1614007602.152355909,0.001092672,0.397707283,-0.889674127,0.411730051,-0.999818683,0.016627906,-0.005451336,0.007510332,-0.033339731,0.010651133,-0.015200677,rectified_img/1127.png
1614007602.203489542,1614007602.200922012,0.002567530,0.407378346,-0.912277520,0.414180458,-0.999809086,0.016498405,-0.006929969,0.007856908,-0.033108517,0.013598459,-0.015941632,rectified_img/1128.png
1614007602.253383398,1614007602.252777338,0.000606060,0.417317122,-0.935060859,0.417022258,-0.999790788,0.017670628,-0.006682356,0.007846640,-0.035449188,0.013084979,-0.015928197,rectified_img/1129.png
1614007602.303355455,1614007602.301042318,0.002313137,0.427631825,-0.957979381,0.419131249,-0.999808013,0.017101081,-0.006951946,0.006581171,-0.034297030,0.013676558,-0.013399241,rectified_img/1130.png
1614007602.353299379,1614007602.352516174,0.000783205,0.437663466,-0.980416238,0.421381593,-0.999811113,0.016195007,-0.008164525,0.006987139,-0.032507926,0.016100348,-0.014238414,rectified_img/1131.png
1614007602.403333426,1614007602.401152372,0.002181053,0.448135465,-1.002843618,0.423430800,-0.999838173,0.015756754,-0.006098003,0.006194046,-0.031591480,0.011999123,-0.012579495,rectified_img/1132.png
1614007602.453536510,1614007602.450227499,0.003309011,0.457909435,-1.023795724,0.426146567,-0.999832213,0.016812375,-0.005893807,0.004280996,-0.033678218,0.011641952,-0.008759439,rectified_img/1133.png
1614007602.503449440,1614007602.499491215,0.003958225,0.467117459,-1.043565989,0.427778602,-0.999828100,0.016934048,-0.005585727,0.005100159,-0.033927811,0.010997023,-0.010388558,rectified_img/1134.png
1614007602.553396463,1614007602.545586348,0.007810116,0.478438616,-1.067502379,0.427313745,-0.999896228,0.001161474,-0.013291525,0.005433988,-0.002468032,0.026570794,-0.010901788,rectified_img/1135.png
1614007602.603792429,1614007602.602434874,0.001357555,0.490727425,-1.092224479,0.432135791,-0.999863982,0.016207749,-0.001754858,0.002506277,-0.032425758,0.003428004,-0.005068807,rectified_img/1136.png
1614007602.653374434,1614007602.651574850,0.001799583,0.501449466,-1.114205122,0.433491439,-0.999856651,0.016599149,-0.001845271,0.002802066,-0.033210198,0.003596996,-0.005664656,rectified_img/1137.png
1614007602.703544378,1614007602.701760054,0.001784325,0.512248993,-1.136463881,0.434457213,-0.999853551,0.016947007,-0.001049889,0.002132847,-0.033900091,0.002027182,-0.004300677,rectified_img/1138.png
1614007602.753456593,1614007602.752796173,0.000660419,0.522713363,-1.158032179,0.434209645,-0.999963760,0.008352750,0.001404074,-0.000866668,-0.016708171,-0.002793571,0.001756737,rectified_img/1139.png
1614007602.803398609,1614007602.802800179,0.000598431,0.532833993,-1.180480599,0.434875429,-0.999880672,0.015428639,0.000151591,-0.000751063,-0.030858722,-0.000279970,0.001506626,rectified_img/1140.png
1614007602.853418589,1614007602.851324320,0.002094269,0.542740226,-1.202209473,0.434398383,-0.999927104,0.011887479,-0.001092113,-0.001843103,-0.023771496,0.002227888,0.003659989,rectified_img/1141.png
1614007602.903314590,1614007602.901049614,0.002264977,0.551496387,-1.222927809,0.434273660,-0.999874532,0.015545567,-0.000209002,-0.003056471,-0.031090969,0.000512981,0.006105716,rectified_img/1142.png
1614007602.953981400,1614007602.953689814,0.000291586,0.561586916,-1.246414423,0.433041245,-0.999896765,0.013574692,-0.000166236,-0.004720260,-0.027148350,0.000460590,0.009435173,rectified_img/1143.png
1614007603.003410578,1614007603.000687838,0.002722740,0.570163727,-1.267936468,0.430948317,-0.999970019,0.003823975,-0.000394058,-0.006726460,-0.007642497,0.000839536,0.013449912,rectified_img/1144.png
1614007603.053374529,1614007603.050725460,0.002649069,0.578377485,-1.290239930,0.428946644,-0.999961197,0.003314533,-0.000942716,-0.008117723,-0.006613563,0.001939172,0.016229310,rectified_img/1145.png
1614007603.103422403,1614007603.100680113,0.002742290,0.586873114,-1.313367128,0.428180099,-0.999896765,0.010396797,-0.004016523,-0.009071101,-0.020720762,0.008220931,0.018058404,rectified_img/1146.png
1614007603.153472424,1614007603.151691675,0.001780748,0.594485581,-1.336333275,0.427324176,-0.999860644,0.012366574,-0.004052036,-0.010463260,-0.024648264,0.008361830,0.020825618,rectified_img/1147.png
1614007603.203459501,1614007603.200886726,0.002572775,0.602586806,-1.359358311,0.426971167,-0.999798119,0.015058286,-0.004961420,-0.012347221,-0.029994059,0.010292875,0.024543801,rectified_img/1148.png
1614007603.253448486,1614007603.252261400,0.001187086,0.610315263,-1.382343292,0.425912350,-0.999791026,0.014798030,-0.006856838,-0.012325604,-0.029428009,0.014076065,0.024447979,rectified_img/1149.png
1614007603.303485394,1614007603.300654173,0.002831221,0.617845058,-1.404434443,0.424957007,-0.999775827,0.013322324,-0.010329840,-0.012813207,-0.026382833,0.020997995,0.025353739,rectified_img/1150.png
1614007603.353346586,1614007603.352810383,0.000536203,0.626917422,-1.429575205,0.425422698,-0.999707103,0.017482918,-0.010269448,-0.013219239,-0.034698695,0.020996645,0.026080359,rectified_img/1151.png
1614007603.403420448,1614007603.398688316,0.004732132,0.635607779,-1.451867104,0.425477237,-0.999662340,0.019710336,-0.009865856,-0.013764655,-0.039153804,0.020269049,0.027140002,rectified_img/1152.png
1614007603.453495502,1614007603.450668335,0.002827168,0.645744324,-1.477006793,0.425692797,-0.999673426,0.017732769,-0.011021595,-0.014732932,-0.035145372,0.022560417,0.029076849,rectified_img/1153.png
1614007603.503292561,1614007603.498776197,0.004516363,0.655389190,-1.499374032,0.426599294,-0.999650419,0.019327296,-0.010114468,-0.014945420,-0.038356449,0.020801073,0.029500081,rectified_img/1154.png
1614007603.553443432,1614007603.551373482,0.002069950,0.666464865,-1.523670197,0.427287996,-0.999680519,0.017080201,-0.010592228,-0.015326479,-0.033839230,0.021702950,0.030293097,rectified_img/1155.png
1614007603.603583574,1614007603.601448774,0.002134800,0.677293122,-1.547149777,0.427754223,-0.999783337,0.010891719,-0.006885075,-0.016346794,-0.021557440,0.014123725,0.032545514,rectified_img/1156.png
1614007603.653477430,1614007603.651380777,0.002096653,0.688504517,-1.570890903,0.429969847,-0.999661803,0.019337155,-0.006056899,-0.016301766,-0.038476369,0.012740505,0.032366537,rectified_img/1157.png
1614007603.703712463,1614007603.701298952,0.002413511,0.699803114,-1.594469905,0.431178987,-0.999716759,0.017236952,-0.003749547,-0.015979495,-0.034352176,0.008047933,0.031827080,rectified_img/1158.png
1614007603.753481388,1614007603.746216536,0.007264853,0.709925652,-1.615359306,0.432302594,-0.999727905,0.016573535,-0.004007583,-0.015921213,-0.033017643,0.008540830,0.031707391,rectified_img/1159.png
1614007603.803421497,1614007603.802828312,0.000593185,0.721779346,-1.640398264,0.434444398,-0.999656260,0.020263633,-0.000518122,-0.016627748,-0.040507240,0.001709766,0.033229229,rectified_img/1160.png
1614007603.853487492,1614007603.849847317,0.003640175,0.733091533,-1.662921548,0.433971614,-0.999809444,0.007466922,0.000248988,-0.018038943,-0.014940537,-0.000228491,0.036082560,rectified_img/1161.png
1614007603.903556585,1614007603.900872707,0.002683878,0.745249867,-1.688510656,0.436631441,-0.999730110,0.016710253,-0.000663894,-0.016127752,-0.033396338,0.001866429,0.032230247,rectified_img/1162.png
1614007603.953780413,1614007603.948231459,0.005548954,0.755657554,-1.709996819,0.437005311,-0.999807715,0.009226236,0.001583951,-0.017229497,-0.018504637,-0.002849370,0.034488573,rectified_img/1163.png
1614007604.003661394,1614007604.001215458,0.002445936,0.766956031,-1.734844923,0.439177394,-0.999714971,0.016978635,-0.001290813,-0.016735373,-0.033911053,0.003149182,0.033423762,rectified_img/1164.png
1614007604.053645611,1614007604.052445889,0.001199722,0.777358472,-1.757476211,0.439682215,-0.999793470,0.008993123,-0.000413781,-0.018223172,-0.017968429,0.001155157,0.036439463,rectified_img/1165.png
1614007604.103611469,1614007604.101568937,0.002042532,0.788100123,-1.780586123,0.441562772,-0.999791503,0.010786930,-0.000988418,-0.017313350,-0.021536861,0.002349941,0.034605158,rectified_img/1166.png
1614007604.153513432,1614007604.151783705,0.001729727,0.798552692,-1.803832412,0.442843735,-0.999750674,0.014902145,-0.001511556,-0.016559729,-0.029751369,0.003515916,0.033072383,rectified_img/1167.png
1614007604.203727484,1614007604.201086283,0.002641201,0.809602737,-1.827124357,0.444687754,-0.999620318,0.023209682,-0.002575676,-0.014629479,-0.046343751,0.005828520,0.029132904,rectified_img/1168.png
1614007604.253501415,1614007604.251625776,0.001875639,0.819495380,-1.849219799,0.443948418,-0.999697506,0.019262768,-0.007081619,-0.013558335,-0.038335373,0.014681822,0.026841759,rectified_img/1169.png
1614007604.303586483,1614007604.299756527,0.003829956,0.828815699,-1.869747281,0.444098473,-0.999805152,0.013014383,-0.006111884,-0.013525514,-0.025863288,0.012573769,0.026892039,rectified_img/1170.png
1614007604.353560448,1614007604.349030018,0.004530430,0.839378178,-1.891725063,0.443353087,-0.999820590,0.012948561,-0.006531538,-0.012181090,-0.025738497,0.013376585,0.024193186,rectified_img/1171.png
1614007604.403611422,1614007604.402589798,0.001021624,0.850035489,-1.914142013,0.443528056,-0.999842346,0.011617674,-0.006433295,-0.011785705,-0.023084086,0.013138784,0.023422376,rectified_img/1172.png
1614007604.453673601,1614007604.451469183,0.002204418,0.861023068,-1.936326504,0.444848329,-0.999596536,0.026619215,-0.003161336,-0.009392572,-0.053183868,0.006820219,0.018610767,rectified_img/1173.png
1614007604.503595591,1614007604.500873804,0.002721786,0.870732665,-1.956506133,0.443350524,-0.999894261,0.009626604,-0.004768822,-0.009799540,-0.019159785,0.009725461,0.019507352,rectified_img/1174.png
1614007604.554335594,1614007604.553607702,0.000727892,0.882906199,-1.979051352,0.441508353,-0.999831915,0.012735292,-0.011583282,-0.006307701,-0.025329774,0.023325445,0.012321911,rectified_img/1175.png
1614007604.603520393,1614007604.601289749,0.002230644,0.893498302,-1.998360753,0.441596240,-0.999752104,0.021173149,-0.004740104,-0.004995109,-0.042303048,0.009689533,0.009787631,rectified_img/1176.png
1614007604.653535604,1614007604.649698734,0.003836870,0.903533220,-2.017413378,0.441385001,-0.999774635,0.019752087,-0.006330134,-0.004517396,-0.039451562,0.012836224,0.008783526,rectified_img/1177.png
1614007604.703604460,1614007604.701801062,0.001803398,0.915171266,-2.038367033,0.439973712,-0.999938846,0.007336671,-0.005176812,-0.006463217,-0.014606844,0.010448019,0.012850737,rectified_img/1178.png
1614007604.753688574,1614007604.748794317,0.004894257,0.926184356,-2.057540894,0.439636767,-0.999971330,0.004497858,-0.002588179,-0.005522134,-0.008967117,0.005225908,0.011021043,rectified_img/1179.png
1614007604.803673506,1614007604.797811747,0.005861759,0.937855244,-2.078984976,0.439900786,-0.999881089,0.014503631,-0.003807200,-0.003609074,-0.028981251,0.007718260,0.007107125,rectified_img/1180.png
1614007604.853610516,1614007604.852355719,0.001254797,0.950892389,-2.100920200,0.436428547,-0.999887705,0.000223592,-0.014975174,-0.000510504,-0.000432038,0.029951692,0.001014652,rectified_img/1181.png
1614007604.903694391,1614007604.900921583,0.002772808,0.961251557,-2.121041536,0.441173881,-0.999873519,0.014887532,-0.005597466,-0.000154574,-0.029775834,0.011198353,0.000142454,rectified_img/1182.png
1614007604.954816580,1614007604.954078913,0.000737667,0.973983824,-2.142591238,0.441355795,-0.999952316,0.009352910,-0.002808766,0.000006363,-0.018706351,0.005617175,-0.000065267,rectified_img/1183.png
1614007605.004392385,1614007605.000920057,0.003472328,0.985691786,-2.162155151,0.442224592,-0.999973297,0.005873163,-0.004353932,0.000317060,-0.011749488,0.008704017,-0.000685273,rectified_img/1184.png
1614007605.053557396,1614007605.051258326,0.002299070,0.998391092,-2.182670116,0.443196416,-0.999970317,0.005244066,-0.005617778,0.000518404,-0.010494500,0.011230021,-0.001095767,rectified_img/1185.png
1614007605.103612423,1614007605.098628759,0.004983664,1.010551691,-2.203023434,0.445002168,-0.999772668,0.019720856,-0.006790635,0.004440863,-0.039506882,0.013403429,-0.009148490,rectified_img/1186.png
1614007605.153587580,1614007605.153366566,0.000221014,1.023750782,-2.224313259,0.445157677,-0.999877393,0.009028777,-0.011945936,0.004583898,-0.018171008,0.023808418,-0.009385185,rectified_img/1187.png
1614007605.207282543,1614007605.207118273,0.000164270,1.038043380,-2.246763229,0.448095411,-0.999937475,0.007293975,-0.007977353,0.002891484,-0.014635546,0.015912200,-0.005899760,rectified_img/1188.png
1614007605.253648520,1614007605.253210306,0.000438213,1.049982429,-2.264677286,0.449754119,-0.999946952,0.007033671,-0.006700757,0.003447314,-0.014114521,0.013352706,-0.006989204,rectified_img/1189.png
1614007605.303690434,1614007605.302647829,0.001042604,1.063791037,-2.285084486,0.451496631,-0.999912977,0.010729983,-0.005950279,0.004852688,-0.021519005,0.011795658,-0.009833068,rectified_img/1190.png
1614007605.353758574,1614007605.351171970,0.002586603,1.077197313,-2.304023981,0.453510642,-0.999899924,0.010969869,-0.007551478,0.004769617,-0.022013831,0.014997363,-0.009705200,rectified_img/1191.png
1614007605.403769493,1614007605.401472092,0.002297401,1.090466022,-2.323587656,0.456574947,-0.999822617,0.018039349,-0.002843866,0.004610909,-0.036106920,0.005520395,-0.009323063,rectified_img/1192.png
1614007605.453652382,1614007605.450910568,0.002741814,1.104669094,-2.342937469,0.457661986,-0.999697745,0.023409290,-0.002582060,0.007062202,-0.046858592,0.004831935,-0.014241671,rectified_img/1193.png
1614007605.504658461,1614007605.504518270,0.000140190,1.118246913,-2.361352205,0.459699720,-0.999876082,0.015067944,-0.001355736,0.004369064,-0.030148668,0.002579474,-0.008778043,rectified_img/1194.png
1614007605.553967476,1614007605.551129580,0.002837896,1.130889058,-2.378858566,0.461818963,-0.999615073,0.026965823,-0.001863925,0.006267501,-0.053960743,0.003388405,-0.012631110,rectified_img/1195.png
1614007605.605007410,1614007605.604319572,0.000687838,1.144826770,-2.395623684,0.462669432,-0.999888003,0.014639095,-0.000216197,0.003117934,-0.029280445,0.000341059,-0.006241540,rectified_img/1196.png
1614007605.654104471,1614007605.653454542,0.000649929,1.156874418,-2.411428690,0.464156300,-0.999780238,0.020040799,0.005032315,0.003548351,-0.040049867,-0.010204820,-0.006893853,rectified_img/1197.png
1614007605.703834534,1614007605.701868773,0.001965761,1.168968558,-2.426570654,0.465657055,-0.999833763,0.017677445,0.003214788,0.003130913,-0.035336991,-0.006539248,-0.006147296,rectified_img/1198.png
1614007605.754015446,1614007605.753441572,0.000573874,1.180873632,-2.441973448,0.468978107,-0.999589860,0.028067339,0.004125555,0.003924765,-0.056110721,-0.008468143,-0.007615071,rectified_img/1199.png
1614007605.803658485,1614007605.801651239,0.002007246,1.192439318,-2.455697298,0.469854861,-0.999866843,0.015394079,0.005402737,0.000297258,-0.030787511,-0.010813398,-0.000428122,rectified_img/1200.png
1614007605.854633570,1614007605.853023529,0.001610041,1.203902364,-2.469371319,0.470237195,-0.999863446,0.015152395,0.006560497,-0.000703491,-0.030317126,-0.013098258,0.001605742,rectified_img/1201.png
1614007605.903776407,1614007605.903488159,0.000288248,1.214659452,-2.483419418,0.472108185,-0.999847054,0.014937849,0.009069021,-0.000754516,-0.029894169,-0.018113716,0.001780038,rectified_img/1202.png
1614007605.953794479,1614007605.953631639,0.000162840,1.225272179,-2.495842695,0.471628010,-0.999839902,0.015343678,0.009108573,-0.001383012,-0.030717540,-0.018172789,0.003045607,rectified_img/1203.png
1614007606.003792524,1614007606.000916243,0.002876282,1.233461857,-2.507248640,0.473237008,-0.999818921,0.015476146,0.010876862,-0.002068223,-0.031003935,-0.021687469,0.004473429,rectified_img/1204.png
1614007606.053779602,1614007606.049879789,0.003899813,1.241852999,-2.518592834,0.474504411,-0.999536097,0.028128149,0.011633926,0.001099910,-0.056249553,-0.023321049,-0.001544739,rectified_img/1205.png
1614007606.103811502,1614007606.101090193,0.002721310,1.249289632,-2.529727459,0.474609733,-0.999621511,0.025073044,0.011324154,0.000019580,-0.050160549,-0.022642653,0.000528852,rectified_img/1206.png
1614007606.154602528,1614007606.154591560,0.000010967,1.256399035,-2.540560484,0.475161165,-0.999622226,0.025207223,0.010930757,-0.000793124,-0.050446132,-0.021815001,0.002137226,rectified_img/1207.png
1614007606.203804493,1614007606.202172518,0.001631975,1.261893630,-2.549090147,0.475015134,-0.999775469,0.014762850,0.014646639,-0.004067029,-0.029655167,-0.029170756,0.008568435,rectified_img/1208.png
1614007606.253789425,1614007606.248496294,0.005293131,1.267447948,-2.558428288,0.474495739,-0.999520838,0.025737515,0.017141460,-0.001393859,-0.051551114,-0.034201410,0.003670895,rectified_img/1209.png
1614007606.303776503,1614007606.301194906,0.002581596,1.271022797,-2.567340612,0.474537432,-0.999711752,0.019388115,0.013819450,-0.003109928,-0.038875509,-0.027513812,0.006756537,rectified_img/1210.png
1614007606.353716612,1614007606.352038383,0.001678228,1.274189949,-2.575306892,0.474379480,-0.999755442,0.018644964,0.011314151,-0.003683067,-0.037382306,-0.022487322,0.007788285,rectified_img/1211.png
1614007606.403720379,1614007606.401304960,0.002415419,1.276065230,-2.582394838,0.474862188,-0.999808371,0.016008064,0.009891959,-0.005393920,-0.032128408,-0.019608691,0.011104839,rectified_img/1212.png
1614007606.453830481,1614007606.450972319,0.002858162,1.278387547,-2.589775562,0.477031231,-0.999375403,0.033231653,0.011625662,-0.003052219,-0.066559542,-0.023035979,0.006875183,rectified_img/1213.png
1614007606.504222393,1614007606.504084110,0.000138283,1.279301524,-2.594816208,0.482936949,-0.999086440,0.040312085,0.013730426,-0.003573997,-0.080766176,-0.027150951,0.008251603,rectified_img/1214.png
1614007606.553947449,1614007606.553852081,0.000095367,1.279075146,-2.598697424,0.489909172,-0.999035656,0.042609014,0.010424860,-0.001908720,-0.085297234,-0.020668427,0.004703167,rectified_img/1215.png
1614007606.604037523,1614007606.603761435,0.000276089,1.278676152,-2.600387812,0.502013028,-0.998884678,0.046731699,0.006252650,-0.002576445,-0.093534710,-0.012250855,0.005731999,rectified_img/1216.png
1614007606.654052496,1614007606.653492928,0.000559568,1.276968002,-2.599829435,0.518179476,-0.998775244,0.049451828,0.000814711,-0.001425396,-0.098946329,-0.001486451,0.002927885,rectified_img/1217.png
1614007606.706420422,1614007606.703723192,0.002697229,1.275762677,-2.597092152,0.535045564,-0.998711705,0.050403122,-0.005803039,-0.000933964,-0.100843241,0.011685541,0.001280627,rectified_img/1218.png
1614007606.753916502,1614007606.751474380,0.002442122,1.273910165,-2.592129946,0.555044293,-0.998281300,0.057049155,-0.013251013,0.002040832,-0.114243849,0.026226628,-0.005588517,rectified_img/1219.png
1614007606.804106474,1614007606.801419497,0.002686977,1.272937536,-2.584617853,0.576504767,-0.998733521,0.048325535,-0.013966396,0.000956890,-0.096743576,0.027808514,-0.003262491,rectified_img/1220.png
1614007606.853927374,1614007606.851037264,0.002890110,1.272401929,-2.574893475,0.599020720,-0.998978078,0.043344200,-0.012800561,0.000505875,-0.086749769,0.025533881,-0.002121069,rectified_img/1221.png
1614007606.903836489,1614007606.901506901,0.002329588,1.271142125,-2.563257217,0.624135613,-0.999124229,0.038966227,-0.015246155,0.000370238,-0.077990629,0.030441453,-0.001928893,rectified_img/1222.png
1614007606.953888416,1614007606.951510429,0.002377987,1.272041678,-2.550327301,0.649791777,-0.999204278,0.038466182,-0.010291864,0.002284862,-0.077010271,0.020392983,-0.005359004,rectified_img/1223.png
1614007607.004037380,1614007607.003521681,0.000515699,1.272418141,-2.535343647,0.676891565,-0.999472320,0.031605955,-0.007459606,0.000768553,-0.063239144,0.014863304,-0.002008054,rectified_img/1224.png
1614007607.053931475,1614007607.048131227,0.005800247,1.272921324,-2.521304369,0.701880395,-0.999608278,0.027579855,-0.004753503,0.000382148,-0.055172201,0.009482345,-0.001026246,rectified_img/1225.png
1614007607.103936434,1614007607.103010178,0.000926256,1.274331212,-2.502370358,0.733904243,-0.999758124,0.021903725,0.001986321,-0.000163289,-0.043811862,-0.003964538,0.000413518,rectified_img/1226.png
1614007607.153994560,1614007607.153134108,0.000860453,1.274972081,-2.484906197,0.763297677,-0.999851942,0.016216841,0.005683492,-0.000975999,-0.032447750,-0.011333889,0.002136185,rectified_img/1227.png
1614007607.204904556,1614007607.203141451,0.001763105,1.275604010,-2.467085361,0.792333424,-0.999922752,0.011510644,0.004669189,-0.000495137,-0.023027170,-0.009326394,0.001097736,rectified_img/1228.png
1614007607.253913403,1614007607.251120090,0.002793312,1.276391864,-2.449320316,0.821324229,-0.999911606,0.009576700,0.009130468,-0.001357564,-0.019180861,-0.018234330,0.002890251,rectified_img/1229.png
1614007607.303897381,1614007607.301883459,0.002013922,1.276554942,-2.431744337,0.850736201,-0.999819100,0.015447387,0.011102510,-0.000201668,-0.030906196,-0.022196595,0.000746456,rectified_img/1230.png
1614007607.354000568,1614007607.348637104,0.005363464,1.276305914,-2.415067196,0.877797365,-0.999801815,0.017745150,0.009022994,0.000005000,-0.035496407,-0.018043568,0.000310281,rectified_img/1231.png
1614007607.404248476,1614007607.401252747,0.002995729,1.275508881,-2.395609140,0.905931592,-0.999940455,0.005184371,0.009074732,-0.003139422,-0.010427004,-0.018116822,0.006373653,rectified_img/1232.png
1614007607.453998566,1614007607.450242996,0.003755569,1.274314284,-2.379690886,0.932396531,-0.999764264,0.020416308,0.007393732,0.000028684,-0.040838380,-0.014785688,0.000244578,rectified_img/1233.png
1614007607.503886461,1614007607.498244047,0.005642414,1.273386717,-2.362133980,0.958772123,-0.999698460,0.023381710,0.007416951,-0.001149927,-0.046788552,-0.014776191,0.002646294,rectified_img/1234.png
1614007607.553920507,1614007607.550246716,0.003673792,1.271010756,-2.343726873,0.984137595,-0.999838650,0.017731402,0.001806100,-0.002256102,-0.035472892,-0.003531618,0.004575571,rectified_img/1235.png
1614007607.603971481,1614007607.602900743,0.001070738,1.269655108,-2.324767351,1.008878708,-0.999871731,0.015168649,0.003352374,-0.003920499,-0.030365017,-0.006584997,0.007941950,rectified_img/1236.png
1614007607.654667377,1614007607.651911259,0.002756119,1.267698407,-2.306959867,1.032190323,-0.999841511,0.017369650,-0.001577225,-0.003590095,-0.034729638,0.003278673,0.007124359,rectified_img/1237.png
1614007607.704019547,1614007607.695624590,0.008394957,1.266023874,-2.290355682,1.052400112,-0.999855578,0.016007485,-0.003015046,-0.004866671,-0.031987066,0.006185066,0.009635743,rectified_img/1238.png
1614007607.754010439,1614007607.753666162,0.000344276,1.263669848,-2.268692970,1.077621102,-0.999789000,0.019799585,-0.003612736,-0.004107254,-0.039572544,0.007386659,0.008070021,rectified_img/1239.png
1614007607.804064512,1614007607.801494360,0.002570152,1.262869120,-2.251072884,1.094349265,-0.999793947,0.012903644,-0.015348640,-0.003156232,-0.025720097,0.030777268,0.005917894,rectified_img/1240.png
1614007607.854181528,1614007607.851672411,0.002509117,1.261128306,-2.230728626,1.116150856,-0.999800265,0.018961843,-0.003980162,-0.004898646,-0.037887437,0.008144599,0.009644863,rectified_img/1241.png
1614007607.904123545,1614007607.903910160,0.000213385,1.259778738,-2.210503101,1.135361910,-0.999792397,0.019127598,-0.004069486,-0.005720656,-0.038211326,0.008356224,0.011283891,rectified_img/1242.png
1614007607.954615593,1614007607.954156399,0.000459194,1.259423375,-2.190461874,1.152533650,-0.999585986,0.028265186,-0.004455246,-0.003018228,-0.056512476,0.009077548,0.005782370,rectified_img/1243.png
1614007608.004015446,1614007608.003077745,0.000937700,1.258459926,-2.169624805,1.168396831,-0.999656856,0.025552312,-0.002592815,-0.005153770,-0.051083334,0.005447259,0.010171825,rectified_img/1244.png
1614007608.054064512,1614007608.053080559,0.000983953,1.257439375,-2.148329496,1.183668137,-0.999734581,0.022149231,-0.001766078,-0.006093599,-0.044279970,0.003801166,0.012106113,rectified_img/1245.png
1614007608.104274511,1614007608.102870226,0.001404285,1.257302761,-2.128111839,1.196427226,-0.999730647,0.022535199,0.000656454,-0.005514177,-0.045080792,-0.001064029,0.011055202,rectified_img/1246.png
1614007608.154106379,1614007608.151015282,0.003091097,1.255810738,-2.104805708,1.209720492,-0.999874115,0.014363321,0.000283411,-0.006746884,-0.028730805,-0.000372935,0.013500623,rectified_img/1247.png
1614007608.204051495,1614007608.203538418,0.000513077,1.255201578,-2.083535433,1.221781611,-0.999824643,0.017741378,0.000478168,-0.005975801,-0.035489709,-0.000744130,0.011966761,rectified_img/1248.png
1614007608.254023552,1614007608.250713825,0.003309727,1.254592657,-2.062324762,1.232922196,-0.999803960,0.018366123,0.002868471,-0.006826391,-0.036773047,-0.005485095,0.013756111,rectified_img/1249.png
1614007608.304681540,1614007608.301796913,0.002884626,1.253066063,-2.040539980,1.242179275,-0.999866307,0.014541355,0.001983267,-0.007222761,-0.029111788,-0.003755955,0.014501881,rectified_img/1250.png
1614007608.354389429,1614007608.354274273,0.000115156,1.251997471,-2.019483089,1.251394749,-0.999859631,0.014301138,0.001508917,-0.008605341,-0.028628251,-0.002771281,0.017252348,rectified_img/1251.png
1614007608.404058456,1614007608.399841070,0.004217386,1.250592947,-1.999575734,1.259360790,-0.999866664,0.013043048,0.001124373,-0.009759618,-0.026107582,-0.001993857,0.019547247,rectified_img/1252.png
1614007608.454086542,1614007608.453163624,0.000922918,1.248857379,-1.977364421,1.267214656,-0.999862850,0.013285883,0.000070332,-0.009888024,-0.026572639,0.000122098,0.019776494,rectified_img/1253.png
1614007608.504206419,1614007608.502405882,0.001800537,1.246992111,-1.956196427,1.273852706,-0.999898911,0.008543328,0.000142324,-0.011370728,-0.017088998,-0.000090332,0.022743549,rectified_img/1254.png
1614007608.554698467,1614007608.551248312,0.003450155,1.245443106,-1.936126232,1.280867577,-0.999798477,0.017150007,-0.001609137,-0.010308041,-0.034266852,0.003571198,0.020558314,rectified_img/1255.png
1614007608.604177475,1614007608.601592064,0.002585411,1.243884802,-1.915508628,1.286680818,-0.999762893,0.018294547,-0.003262843,-0.011357362,-0.036515297,0.006939751,0.022592420,rectified_img/1256.png
1614007608.654217482,1614007608.651530743,0.002686739,1.242062569,-1.894598007,1.291675806,-0.999778986,0.016325733,-0.005701791,-0.011954212,-0.032515918,0.011791657,0.023720841,rectified_img/1257.png
1614007608.704185486,1614007608.701515675,0.002669811,1.240506649,-1.873682141,1.296446443,-0.999848664,0.011556594,-0.002867756,-0.012682450,-0.023039406,0.006027813,0.025297936,rectified_img/1258.png
1614007608.754072428,1614007608.753787041,0.000285387,1.239288092,-1.851887226,1.301149964,-0.999767900,0.016243882,-0.004794414,-0.013317561,-0.032359796,0.010019427,0.026477602,rectified_img/1259.png
1614007608.804078579,1614007608.803709269,0.000369310,1.237457752,-1.832361102,1.304714084,-0.999747455,0.017914115,-0.005626812,-0.012346562,-0.035690253,0.011693403,0.024489411,rectified_img/1260.png
1614007608.854113579,1614007608.852712154,0.001401424,1.236530900,-1.811285853,1.308121681,-0.999725938,0.018835790,-0.005518510,-0.012763470,-0.037531684,0.011515069,0.025316436,rectified_img/1261.png
1614007608.904425383,1614007608.904322624,0.000102758,1.235391974,-1.788847089,1.311036110,-0.999763191,0.016330438,-0.003215244,-0.014021010,-0.032569509,0.006886957,0.027934662,rectified_img/1262.png
1614007608.954256535,1614007608.954247713,0.000008821,1.234445333,-1.768204331,1.313696146,-0.999715447,0.019257339,-0.003784192,-0.013566134,-0.038411746,0.008088814,0.026982956,rectified_img/1263.png
1614007609.004165411,1614007609.003852367,0.000313044,1.233178377,-1.745963097,1.315343380,-0.999835312,0.009660277,-0.001319935,-0.015311580,-0.019278228,0.002935268,0.030597521,rectified_img/1264.png
